"","raw","ageSpecificZ","latentTrait","age","halfYearGroup","spcnT","T1","T3","T6","T12"
"49",6,-0.601979175479366,0.277501182610009,0.682065515429713,0.75,47.1863758967365,43.7109578236781,45.0414965265255,43.5665459460708,43.5665459460708
"50",12,0.899542551523018,2.01435435991714,0.643685611430556,0.75,61.455698483141,61.1077161663679,60.3643338949379,58.9647336400192,58.9647336400192
"51",10,1.15336459137022,2.59246989934662,0.8009320156998,0.75,54.6431412910009,52.9338123212119,50.7526986209983,52.7931903444745,52.7931903444745
"52",7,-0.451548648873692,0.623302644745518,0.809520431328565,0.75,47.8740244267521,46.0427470418551,43.8718700898337,46.1467953359243,46.1467953359243
"53",10,-0.323656469243533,0.783927630393303,0.811411798465997,0.75,54.4881492523124,52.9338123212119,50.7526986209983,52.7931903444745,52.7931903444745
"54",10,-0.120935495099614,1.14676427943678,0.89259647106519,0.75,53.3238901031565,50,50.7526986209983,52.7931903444745,52.7931903444745
"55",11,0.0374747461508251,1.39445381775537,0.926486267824657,0.75,54.9041446728244,55.2440051270804,54.6769879911451,55.8284150727122,55.8284150727122
"56",11,0.324760584340156,1.56803898688826,0.799583932559472,0.75,56.7767641819688,57.3631591737613,54.6769879911451,55.8284150727122,55.8284150727122
"57",10,0.719541707251427,2.28434388160623,0.941454634536058,0.75,52.6531696608717,50,50.7526986209983,52.7931903444745,52.7931903444745
"58",11,0.0850521261876973,1.36740864696487,0.865539852238726,0.75,55.7839778495808,52.2300783094037,54.6769879911451,55.8284150727122,55.8284150727122
"59",15,1.20599128322094,2.78055261413394,0.870968966977671,0.75,63.6716061941577,60.4913139796397,62.815515655446,65.1410188761928,65.1410188761928
"60",16,1.18982701613036,2.98357569618776,0.999178085243329,0.75,63.4954970002724,64.3953147093846,65.5477359459685,67.5068607125217,67.5068607125217
"61",8,-0.514276101906114,0.721771558930527,0.948435150377918,0.75,48.3428629362066,42.4458497363953,46.1467953359243,47.9810652085815,47.9810652085815
"62",8,-0.530400042508479,0.452328065571653,0.751712312339805,0.75,50.9549602215439,49.0344138471036,46.1467953359243,47.9810652085815,47.9810652085815
"63",11,0.798911669263975,2.30377765248966,0.89147674391279,0.75,55.4052410303486,52.2300783094037,54.6769879911451,55.8284150727122,55.8284150727122
"64",13,-0.0744960078326776,1.32884642968042,0.981779317720793,0.75,58.0673797073155,59.3458929107348,59.9445788320975,62.0035885803086,62.0035885803086
"65",9,-0.4960510464887,0.728934294384264,0.935736620856915,0.75,50.642215950462,45.4623780983012,48.2362583521914,50.2506890825871,50.2506890825871
"66",13,0.376183177767119,1.80831650995834,0.915862470690627,0.75,59.0509451874314,58.2079208833238,59.9445788320975,62.0035885803086,62.0035885803086
"67",11,0.00313686501231945,1.15406334772745,0.787446694041137,0.75,56.964218077719,57.3631591737613,54.6769879911451,55.8284150727122,55.8284150727122
"68",10,0.100243256535002,1.56590717842053,0.990546482789796,0.75,52.0008082766468,50,50.7526986209983,52.7931903444745,52.7931903444745
"69",4,-1.03225434196578,-0.0321645121547387,0.865091872634366,0.75,39.9230279640253,36.4829776006934,35.9492843969037,35.2420897182083,35.2420897182083
"70",9,1.15067668830729,2.86601304254188,0.960301947954576,0.75,50.3246176932712,45.4623780983012,48.2362583521914,50.2506890825871,50.2506890825871
"71",10,0.569965520083139,2.06106654452699,0.920544947031885,0.75,52.9375432731296,50,50.7526986209983,52.7931903444745,52.7931903444745
"72",4,-1.26705119912683,-0.396363441737091,0.798717732133809,0.75,40.6497572208489,41.3057622671111,35.9492843969037,35.2420897182083,35.2420897182083
"73",13,1.74231147982566,3.37711411203858,0.831230175390374,0.75,60.3749874266314,64.2607687227285,59.9445788320975,62.0035885803086,62.0035885803086
"74",13,1.53103326657944,3.00224648284577,0.77065688977018,0.75,61.3667509936342,64.2607687227285,59.9445788320975,62.0035885803086,62.0035885803086
"75",3,-2.33399441448989,-1.65131878870315,0.879287854011636,0.75,37.1379443016914,31.1049003966657,29.4625108936818,26.7365212595916,26.7365212595916
"76",5,0.0574494097557463,1.31950275984218,0.856212305719964,0.75,42.5379565576997,40.7110050835273,39.6356661050621,40.0554211679025,40.0554211679025
"77",11,0.188769471958482,1.61797939240468,0.948049187660217,0.75,54.6011761664844,55.2440051270804,54.6769879911451,55.8284150727122,55.8284150727122
"78",11,0.726806637128428,2.27832133285502,0.931973666069098,0.75,54.8266389941368,55.2440051270804,54.6769879911451,55.8284150727122,55.8284150727122
"79",8,0.47901922938889,1.83209402697236,0.847068716655485,0.75,49.6438599489087,47.7699216905963,46.1467953359243,47.9810652085815,47.9810652085815
"80",15,0.258567819585606,1.7306052854453,0.964024711342063,0.75,62.1678185632207,61.5034938037601,62.815515655446,65.1410188761928,65.1410188761928
"81",10,-0.0832766586800702,1.28052457477577,0.95494205277646,0.75,52.4718246836575,50,50.7526986209983,52.7931903444745,52.7931903444745
"82",4,-1.07599717656479,-0.126385071818141,0.829577986383811,0.75,40.3073604197696,41.3057622671111,35.9492843969037,35.2420897182083,35.2420897182083
"83",6,-1.65565725700029,-0.728122761081266,0.954814727767371,0.75,43.8050532715526,37.184484344554,41.9357875298176,43.5665459460708,43.5665459460708
"84",19,1.44404769284813,3.01655598982425,0.836720466963015,0.75,71.9641987202061,68.8950996033343,73.2634787404084,75.758293035489,75.758293035489
"85",6,-0.999722236878951,0.145197425571179,0.986403412069194,0.75,43.454586642372,37.184484344554,41.9357875298176,43.5665459460708,43.5665459460708
"86",8,0.174422806771979,1.35335043670019,0.779698043595999,0.75,50.560943500448,49.0344138471036,46.1467953359243,47.9810652085815,47.9810652085815
"87",3,-0.658463731400723,0.352800164194994,0.797604316147044,0.75,37.9705482167471,32.3117496148129,29.4625108936818,26.7365212595916,26.7365212595916
"88",12,1.47662020673241,3.12539358898445,0.874000725860242,0.75,57.6951019496861,55.4139508512909,57.7219321418869,58.9647336400192,58.9647336400192
"89",5,-2.27411808908248,-1.52886172321333,0.940783894911874,0.75,41.602238361699,30.4003601545995,39.6356661050621,40.0554211679025,40.0554211679025
"90",17,1.6886610900312,3.4983369417575,0.930685002473183,0.75,66.4936553735735,69.5996398454005,68.8079360815125,70.5374891063182,70.5374891063182
"91",11,0.421853036987352,1.9675809563659,0.98241658922052,0.75,54.1270146772749,55.2440051270804,54.6769879911451,55.8284150727122,55.8284150727122
"92",12,0.782726233981491,2.32224327658306,0.915301997272763,0.75,57.0776918162868,55.4139508512909,57.7219321418869,58.9647336400192,58.9647336400192
"93",9,0.0412438079679662,1.40708915743773,0.932019003783353,0.75,50.6907402932047,45.4623780983012,48.2362583521914,50.2506890825871,50.2506890825871
"94",6,-0.835552734699108,0.19740165261606,0.850903523794841,0.75,45.0147019556469,43.7109578236781,41.9357875298176,43.5665459460708,43.5665459460708
"95",4,-1.28775934362987,-0.421738497486049,0.798872436454985,0.75,40.6480207402838,41.3057622671111,35.9492843969037,35.2420897182083,35.2420897182083
"96",16,1.60190730667717,3.33827824503518,0.903891136520542,0.75,65.0477655534692,63.5170223993066,65.5477359459685,67.5068607125217,67.5068607125217
"97",5,-1.57153603555831,-0.681867803274433,0.891428392904345,0.75,42.1413439855864,40.7110050835273,39.6356661050621,40.0554211679025,40.0554211679025
"98",8,-0.42179969358848,0.770177983450143,0.894492700463161,0.75,49.0238125144182,47.7699216905963,46.1467953359243,47.9810652085815,47.9810652085815
"99",7,-0.857117907674517,0.338905090669262,0.995264529658016,0.75,45.6007848030764,40.6541070892652,43.8718700898337,46.1467953359243,46.1467953359243
"100",7,0.263309711116449,1.60770945355775,0.87702846591128,0.75,47.0132339092517,45.4214806898751,43.8718700898337,46.1467953359243,46.1467953359243
"101",6,0.550198981770447,2.30462874205643,1.09343158220872,1.25,42.3222769086073,39.799237672138,37.7347187996339,38.736088709612,37.7347187996339
"102",16,0.387218394467862,2.24130186330499,1.19464841374429,1.25,60.5711513612724,65.647264713618,62.815515655446,59.9445788320975,56.5107201580133
"103",8,-0.282692318607791,1.26004601073455,1.13279030495323,1.25,46.1945756803715,46.0427470418551,45.3230120088549,44.6116396972155,43.3335669361369
"104",7,-0.956250424374609,0.2221666909445,1.00498851347947,1.25,45.4896803799414,41.5837876642709,41.9357875298176,41.9357875298176,40.9412118769072
"105",15,0.436769722596897,2.18982324778535,1.11624295642832,1.25,59.882152961818,58.6942377328889,60.8031934081496,58.2389363033856,54.9585034734745
"106",16,0.503206809996998,2.38155123187544,1.18435238243546,1.25,60.7169189386701,65.647264713618,62.815515655446,59.9445788320975,56.5107201580133
"107",15,0.626261974852935,2.26006995937182,1.00131969718495,1.25,61.5883009784491,61.5034938037601,60.8031934081496,58.2389363033856,54.9585034734745
"108",9,0.272272099452073,1.93866240110143,1.09330466709798,1.25,48.6925344118094,48.0597185757607,48.2362583521914,46.6814665356318,45.1827315041527
"109",7,-1.69151238439654,-0.567135779143423,1.17902843368938,1.25,43.6190622510599,40.7110050835273,41.9357875298176,41.9357875298176,40.9412118769072
"110",10,0.0446444552902075,1.85013262662573,1.24447019118816,1.25,48.9390528175698,51.4798710972584,50.7526986209983,48.4903078450322,47.076251037732
"111",14,-0.161893929974449,1.43646154537084,1.14479757903609,1.25,57.6498163647315,55.0240222337336,57.7219321418869,56.1281299101663,53.4512553147047
"112",12,0.445714763961948,2.07202722443204,1.03081316081807,1.25,55.4351850024811,53.1863936396438,53.5845879325119,51.7637416478086,50.3760828766126
"113",18,1.11961427191993,2.99819761479274,1.06067468161928,1.25,66.1945344928431,64.3953147093846,67.5068607125217,63.7220380899873,59.9445788320975
"114",4,-2.20588446252253,-1.20332137560818,1.2477777840686,1.25,36.3439109330198,31.1049003966657,33.5514637304853,33.5514637304853,31.1920639184875
"115",10,0.185491295247013,1.96514601327675,1.19115718192188,1.25,49.5414997962983,51.4798710972584,50.7526986209983,48.4903078450322,47.076251037732
"116",7,-0.503833520757464,0.83778606910322,1.02992262487533,1.25,45.2081292685874,41.5837876642709,41.9357875298176,41.9357875298176,40.9412118769072
"117",17,1.21380605370126,3.17301072308323,1.09054409206146,1.25,63.9060678462819,61.9837970230692,64.7579102817917,61.7498679206609,58.1512633270116
"118",9,-0.0767965617051884,1.69013267191656,1.24809012201149,1.25,46.9625557825487,47.0069308953433,48.2362583521914,46.6814665356318,45.1827315041527
"119",14,0.100132904299487,1.5898494906928,1.00740581774153,1.25,59.6065036069464,58.4162123357291,57.7219321418869,56.1281299101663,53.4512553147047
"120",11,0.751742857076664,2.57954582059509,1.09947205608478,1.25,52.588760278067,50,52.0189347914185,49.8746653049193,48.7433865314493
"121",7,-0.123365121313184,1.38019301567142,1.06548532593297,1.25,44.8146938452127,41.5837876642709,41.9357875298176,41.9357875298176,40.9412118769072
"122",13,0.737424833488968,2.67534017054611,1.17151409102371,1.25,55.4519912199611,56.2890421763219,55.2440051270804,53.9885506564234,51.8911842627279
"123",6,-0.944034292980349,0.366685723481023,1.11881567508681,1.25,42.0655483507832,39.799237672138,37.7347187996339,38.736088709612,37.7347187996339
"124",8,-0.436708438756573,0.936440994065394,1.03894255793421,1.25,47.2551284644213,46.1467953359243,45.3230120088549,44.6116396972155,43.3335669361369
"125",14,0.850457103981221,2.71078641789686,1.10018296266207,1.25,58.2672899542478,55.0240222337336,57.7219321418869,56.1281299101663,53.4512553147047
"126",7,-0.243502790182656,1.23961364052172,1.07800849806517,1.25,44.6783709177272,41.5837876642709,41.9357875298176,41.9357875298176,40.9412118769072
"127",9,-0.130673544782216,1.31003010573918,1.02091407187982,1.25,49.5629941001268,49.3729322205679,48.2362583521914,46.6814665356318,45.1827315041527
"128",9,-0.51756957442124,0.990607185331283,1.16680439852644,1.25,47.8497294457886,47.0069308953433,48.2362583521914,46.6814665356318,45.1827315041527
"129",13,0.87682996785253,2.64682166766287,1.03990680910647,1.25,57.2331128858621,55.9776012604248,55.2440051270804,53.9885506564234,51.8911842627279
"130",14,0.733954873005361,2.50664437292532,1.06849055446219,1.25,58.7162351219776,58.4162123357291,57.7219321418869,56.1281299101663,53.4512553147047
"131",3,-1.72925715274567,-0.717604142897281,1.06901878752979,1.25,35.3870759451209,30.4003601545995,29.4625108936818,30.4003601545995,27.5859727239506
"132",3,-2.56415983658981,-1.75501426411375,1.1513474182575,1.25,34.6972118533954,32.3117496148129,29.4625108936818,30.4003601545995,27.5859727239506
"133",14,0.42552256336276,2.30158411455049,1.20051793038147,1.25,56.901746913862,59.2889949164727,57.7219321418869,56.1281299101663,53.4512553147047
"134",18,1.35286611345923,3.48526447835952,1.16389708867064,1.25,64.5738827052464,67.6882503851871,67.5068607125217,63.7220380899873,59.9445788320975
"135",23,1.81736741867471,3.940883276459,1.07685130502796,1.25,74.995345342253,69.5996398454005,73.2634787404084,71.7009037758456,67.8046434169203
"136",12,0.980725172623034,2.93724008398903,1.13314657792216,1.25,54.0772571994546,51.9402814242393,53.5845879325119,51.7637416478086,50.3760828766126
"137",8,-1.00208614486926,0.376017514808667,1.19661159662064,1.25,45.5095744545817,43.7109578236781,45.3230120088549,44.6116396972155,43.3335669361369
"138",14,0.833394751622952,2.92387724705462,1.24615117540816,1.25,56.3075465169544,59.2889949164727,57.7219321418869,56.1281299101663,53.4512553147047
"139",9,-0.748318684149139,0.553258831181315,1.0576451055822,1.25,49.1161488923539,49.3729322205679,48.2362583521914,46.6814665356318,45.1827315041527
"140",8,-0.591075811841601,0.716750998107652,1.02362626424292,1.25,47.4345672924816,46.1467953359243,45.3230120088549,44.6116396972155,43.3335669361369
"141",7,-1.04543451492311,0.213198888963069,1.10123777989065,1.25,44.4285005562297,43.8485889540403,41.9357875298176,41.9357875298176,40.9412118769072
"142",11,-0.689489931979623,0.763626897617515,1.16913890442811,1.25,51.7262635054193,54.578519310125,52.0189347914185,49.8746653049193,48.7433865314493
"143",6,-1.52795949502499,-0.335594574497215,1.19195415318245,1.25,41.3495168503688,36.4829776006934,37.7347187996339,38.736088709612,37.7347187996339
"144",9,0.332012407337876,1.9925521758453,1.07664360175841,1.25,48.8892286873831,49.3729322205679,48.2362583521914,46.6814665356318,45.1827315041527
"145",5,-0.67841868019769,0.607859677640823,1.02723506308394,1.25,40.7023155313438,35.6046852906154,35.2420897182083,35.9492843969037,34.6587945564745
"146",12,0.487190726963946,2.09572806599312,1.01115854346426,1.25,55.7061911259204,53.1863936396438,53.5845879325119,51.7637416478086,50.3760828766126
"147",7,-0.546091146424668,0.955130308855699,1.16894698183751,1.25,43.7216575222504,40.7110050835273,41.9357875298176,41.9357875298176,40.9412118769072
"148",10,0.0097694359958343,1.73352231349752,1.19434025563532,1.25,49.5049632775142,51.4798710972584,50.7526986209983,48.4903078450322,47.076251037732
"149",9,-0.520325933718901,0.99742079264959,1.17527303250972,1.25,47.7551537345907,47.0069308953433,48.2362583521914,46.6814665356318,45.1827315041527
"150",12,0.883842429256979,2.61493149533538,1.01497021276737,1.25,55.6533694688261,53.1863936396438,53.5845879325119,51.7637416478086,50.3760828766126
"151",8,0.0363670792761136,1.96384696938341,1.33489423949504,1.25,44.1171830332774,44.1054420215022,43.8718700898337,44.6116396972155,43.3335669361369
"152",7,-0.750009545222947,1.05560211622343,1.48982689157128,1.25,40.7547958274162,38.8922838336321,41.9357875298176,41.9357875298176,40.9412118769072
"153",11,0.425633685724119,2.68017704142954,1.45542820607079,1.25,48.5460831755262,49.1634826609287,47.7245502335885,49.8746653049193,48.7433865314493
"154",15,0.764673983658568,3.08034494292842,1.40449494443601,1.25,56.0835074796044,56.7448975019608,56.1281299101663,58.2389363033856,54.9585034734745
"155",15,0.638580035339015,2.99829362560387,1.46634503535461,1.25,55.3485650398355,58.4162123357291,56.1281299101663,58.2389363033856,54.9585034734745
"156",20,2.3106736093872,5.18696713996639,1.3741651137243,1.25,64.9149558669428,63.8299412710064,64.0507156030963,66.4485362695147,63.7220380899873
"157",12,0.0513480397989555,2.18300225355244,1.47928007657174,1.25,50.0679056078057,51.6789400478811,50,51.7637416478086,50.3760828766126
"158",19,1.52227012788794,4.13982934842362,1.40312125952914,1.25,62.8357687196775,60.8532490807676,62.2652812003661,65.1410188761928,61.8757726318858
"159",13,0.77694162815252,2.93436514346241,1.30108382645994,1.25,53.8332006777819,50.7379127380827,52.7931903444745,53.9885506564234,51.8911842627279
"160",13,0.000519519253405934,2.11216194789351,1.48034232266946,1.25,51.7900205245297,54.3072729929546,52.7931903444745,53.9885506564234,51.8911842627279
"161",22,1.24372499419685,3.67254367573089,1.3579090545536,1.25,68.5248610332187,69.1450582505556,67.5068607125217,68.8079360815125,65.5477359459685
"162",16,-0.334494181978239,1.54963525834597,1.41236921527889,1.25,57.6854483334086,58.6163412017417,57.7219321418869,59.9445788320975,56.5107201580133
"163",24,1.70240292257134,4.20794820030429,1.30244677659357,1.25,72.8422110817134,68.8950996033343,73.2634787404084,75.758293035489,70.5374891063182
"164",5,-1.26827870143718,0.186767470835249,1.36124712869059,1.25,37.678868191927,37.7935965115265,36.5924496630978,35.9492843969037,34.6587945564745
"165",12,0.0746927877777256,2.04680386680033,1.35650016285945,1.25,51.395882030352,50.6968492031846,50,51.7637416478086,50.3760828766126
"166",6,-1.22581301227637,0.150656941992136,1.26921141566709,1.25,40.6292087111663,41.7920791166762,39.6356661050621,38.736088709612,37.7347187996339
"167",14,0.725029638077876,2.82369042073084,1.27601873595268,1.25,55.9273368474092,52.9930691046567,54.6769879911451,56.1281299101663,53.4512553147047
"168",15,1.18668349118541,3.7729291028391,1.46464709023712,1.25,55.368395283089,58.4162123357291,56.1281299101663,58.2389363033856,54.9585034734745
"169",12,0.598320186820447,2.73972607850115,1.33414943842217,1.25,51.6481537144137,50.6968492031846,50,51.7637416478086,50.3760828766126
"170",16,0.796240012947692,2.99758180560302,1.32420531829121,1.25,58.8101777757081,54.578519310125,57.7219321418869,59.9445788320975,56.5107201580133
"171",6,-0.896048225591189,0.630980299830764,1.29609875613824,1.25,40.3867247814113,41.7920791166762,39.6356661050621,38.736088709612,37.7347187996339
"172",13,0.111830769621414,2.03605878644422,1.31192908051889,1.25,53.7033501982542,50.7379127380827,52.7931903444745,53.9885506564234,51.8911842627279
"173",17,0.567581294307438,2.59416935410788,1.26663351320894,1.25,61.319455189661,58.2079208833238,59.5416525314619,61.7498679206609,58.1512633270116
"174",20,0.745295007413358,3.14259319007411,1.46180044813082,1.25,63.6880736350374,68.3391463581591,64.0507156030963,66.4485362695147,63.7220380899873
"175",7,-0.945211220391336,0.766719778767292,1.48002896574326,1.25,40.8370755589764,38.8922838336321,41.9357875298176,41.9357875298176,40.9412118769072
"176",4,-1.63828801442015,-0.300903078462069,1.39027483842801,1.25,35.2277056717906,30.8549417494444,33.5514637304853,33.5514637304853,31.1920639184875
"177",17,0.572097258237444,2.60789238665878,1.27157324453583,1.25,61.2506318374186,58.2079208833238,59.5416525314619,61.7498679206609,58.1512633270116
"178",6,-2.12291544354846,-1.06909211989571,1.27494561602362,1.25,40.5771489419073,41.7920791166762,39.6356661050621,38.736088709612,37.7347187996339
"179",5,-1.61725692278849,-0.174852238246829,1.49555940169375,1.25,36.6321545585999,31.6608536418409,36.5924496630978,35.9492843969037,34.6587945564745
"180",10,-0.247444343522418,1.74869878244075,1.47195796883898,1.25,46.5780613116091,45.6927270070454,46.1467953359243,48.4903078450322,47.076251037732
"181",7,-0.885153567983627,0.753307594698997,1.3915754854097,1.25,41.6019627368756,41.3836587982583,41.9357875298176,41.9357875298176,40.9412118769072
"182",10,-0.254135278761503,1.76093865835393,1.48888404614991,1.25,46.4148431451462,45.6927270070454,46.1467953359243,48.4903078450322,47.076251037732
"183",8,-0.596609230404005,1.26629159014536,1.48320946050808,1.25,42.7492790126287,42.7208670911836,43.8718700898337,44.6116396972155,43.3335669361369
"184",14,-0.165100872817865,1.69662771742931,1.34348260291154,1.25,55.0929674519839,55.0848805910936,54.6769879911451,56.1281299101663,53.4512553147047
"185",10,-1.2070736895486,0.295391999688732,1.38401566899847,1.25,47.4527173969487,47.8957160575208,46.1467953359243,48.4903078450322,47.076251037732
"186",13,0.37295157414663,2.44051859598836,1.34256724326406,1.25,53.3410199047229,53.5549041783953,52.7931903444745,53.9885506564234,51.8911842627279
"187",17,0.64376037343342,2.75530476621305,1.3035774754826,1.25,60.8094524332921,58.2079208833238,59.5416525314619,61.7498679206609,58.1512633270116
"188",13,-0.0719984426069782,1.94381821586912,1.43154239439173,1.25,52.3251910219506,54.3072729929546,52.7931903444745,53.9885506564234,51.8911842627279
"189",12,-0.502226018028677,1.24142148800142,1.3530295069213,1.25,51.4348350178864,50.6968492031846,50,51.7637416478086,50.3760828766126
"190",12,-0.0709413360226279,1.74873007291778,1.28547333762981,1.25,52.2093945373169,47.7699216905963,50,51.7637416478086,50.3760828766126
